id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1
92825,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,256500,3.875,0.144,0.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1u,3120.0,cib,691,cib,25-34,not_inst,95.70895522,north,direct,0,36.0
43426,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,366500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,7380.0,equi,619,exp,55-64,not_inst,75.11160714,north,direct,1,39.0
137678,2019,cf,male,nopre,type1,p3,l2,nopc,nob/c,156500,4.56,0.4483,0.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1u,2280.0,crif,627,cib,45-54,not_inst,52.51677852,north,direct,0,48.0
42886,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,426500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,4200.0,equi,513,exp,35-44,to_inst,75.11160714,south,direct,1,39.0
139191,2019,cf,joint,pre,type1,p3,l1,nopc,nob/c,636500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,8760.0,equi,750,exp,45-54,not_inst,75.11160714,south,direct,1,39.0
68487,2019,cf,male,nopre,type2,p3,l1,nopc,b/c,506500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1u,3660.0,cib,576,cib,45-54,not_inst,84.69899666,north,direct,1,26.0
30994,2019,cf,female,pre,type2,p1,l1,nopc,b/c,326500,3.25,0.4362,2437.39,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1u,3540.0,exp,759,cib,25-34,not_inst,96.59763314,north,direct,0,51.0
52947,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,286500,4.99,0.728,2185.63,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1u,7560.0,crif,788,exp,45-54,to_inst,84.76331361,north,direct,0,31.0
63032,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,276500,4.75,0.4224,9056.25,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,2u,4140.0,cib,664,cib,45-54,to_inst,45.47697368,north,direct,0,33.0
145332,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,646500,5.25,1.0629,7752.19,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1u,9600.0,crif,508,cib,45-54,to_inst,78.07971014,north,direct,0,34.0
167143,2019,cf,joint,nopre,type1,p2,l1,nopc,nob/c,416500,4.75,1.0758,0.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1u,8520.0,crif,702,exp,35-44,to_inst,80.40540541,north,direct,0,37.0
50162,2019,cf,sex not available,nopre,type3,p3,l1,nopc,nob/c,256500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,3780.0,equi,895,exp,55-64,to_inst,75.11160714,south,direct,1,39.0
102410,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,636500,4.625,0.9068,1869.34,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1u,8700.0,cib,870,cib,35-44,not_inst,75.05896226,south,direct,0,39.0
52359,2019,cf,sex not available,nopre,type1,p1,l2,nopc,nob/c,106500,3.99,0.3858,2555.5550000000003,300.0,neg_amm,not_int,not_lpsm,128000.0,sb,pr,home,1u,720.0,cib,846,cib,35-44,to_inst,83.203125,south,direct,1,48.0
28244,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,296500,4.125,0.4103,2423.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,sr,home,1u,15720.0,exp,506,exp,65-74,to_inst,90.39634146,north,direct,0,27.0
115783,2019,cf,female,nopre,type1,p3,l2,nopc,nob/c,666500,5.375,1.3418,10238.75,360.0,not_neg,not_int,not_lpsm,948000.0,sb,pr,home,1u,6660.0,cib,539,cib,65-74,to_inst,70.30590717,central,direct,0,45.0
99769,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,396500,5.125,1.0759,1317.75,360.0,neg_amm,not_int,not_lpsm,428000.0,sb,pr,home,1u,12180.0,exp,685,exp,25-34,to_inst,92.64018692,south,direct,0,47.0
33849,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,296500,3.75,0.2474,7030.0,180.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1u,8280.0,crif,768,exp,65-74,to_inst,69.27570093,south,direct,0,39.0
158624,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,276500,4.625,0.166,895.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,sr,home,1u,15300.0,exp,560,cib,45-54,not_inst,73.14814815,north,direct,0,13.0
54738,2019,cf,sex not available,nopre,type2,p4,l1,nopc,b/c,256500,4.125,1.7761,0.0,240.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1u,5820.0,cib,873,cib,45-54,to_inst,75.88757396,south,direct,0,39.0
54324,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,306500,3.875,0.3367,8977.5,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1u,7620.0,crif,524,exp,35-44,to_inst,69.97716895,south,direct,0,37.0
173492,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,406500,3.5,-0.0302,8630.0,360.0,not_neg,int_only,not_lpsm,508000.0,sb,pr,home,1u,8400.0,exp,830,exp,35-44,not_inst,80.01968504,south,direct,0,38.0
156698,2019,cf,sex not available,nopre,type1,p1,l2,nopc,nob/c,296500,3.99,0.3858,2555.5550000000003,300.0,neg_amm,not_int,not_lpsm,368000.0,sb,pr,home,1u,2700.0,exp,519,cib,45-54,to_inst,80.57065217,south,direct,1,49.0
128069,2019,cf,joint,pre,type3,p1,l1,nopc,nob/c,246500,3.375,-0.2481,7596.09,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1u,4140.0,exp,636,exp,55-64,to_inst,85.59027778,north,direct,0,55.0
104868,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,556500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1u,5820.0,equi,744,exp,65-74,not_inst,75.11160714,south,direct,1,39.0
139777,2019,ncf,male,nopre,type2,p1,l1,nopc,b/c,46500,4.625,1.8197,931.32,180.0,neg_amm,not_int,not_lpsm,48000.0,sb,pr,home,1u,2880.0,cib,506,cib,35-44,to_inst,96.875,north,direct,0,40.0
123270,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,176500,3.875,0.4102,4247.5,132.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1u,4800.0,exp,648,cib,45-54,to_inst,45.48969072,south,direct,0,42.0
106953,2019,cf,male,pre,type1,p1,l1,nopc,nob/c,76500,4.875,1.0231,1062.5,360.0,not_neg,not_int,not_lpsm,98000.0,sb,pr,home,1u,2280.0,cib,861,cib,55-64,to_inst,78.06122449,north,direct,0,37.0
140578,2019,cf,male,pre,type1,p3,l1,nopc,nob/c,256500,5.25,1.0501,4323.14,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1u,4800.0,crif,677,exp,55-64,to_inst,69.70108696,north,direct,0,40.0
74662,2019,cf,female,nopre,type2,p4,l2,nopc,b/c,106500,3.99,0.3858,2555.5550000000003,300.0,neg_amm,not_int,not_lpsm,158000.0,sb,pr,home,1u,3240.0,exp,819,cib,35-44,to_inst,67.40506329,north,direct,1,47.0
71567,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,226500,3.5,-0.1324,1711.8,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1u,5400.0,cib,791,cib,35-44,not_inst,38.52040816,north,direct,0,34.0
78604,2019,ncf,male,nopre,type1,p1,l1,nopc,nob/c,486500,4.5,0.379,1690.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1u,6480.0,crif,778,cib,35-44,not_inst,93.91891892,north,direct,0,39.0
80429,2019,cf,sex not available,nopre,type3,p1,l1,nopc,nob/c,466500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,9540.0,equi,557,exp,45-54,to_inst,75.11160714,south,direct,1,39.0
161741,2019,cf,joint,nopre,type3,p4,l1,nopc,nob/c,536500,3.375,-0.1325,5310.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1u,5820.0,cib,587,exp,55-64,not_inst,91.2414966,north,direct,0,39.0
30478,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,596500,5.0,1.4721,5011.06,360.0,not_neg,not_int,not_lpsm,788000.0,sb,ir,home,4u,34860.0,crif,684,exp,35-44,not_inst,75.69796954,central,direct,0,40.0
37509,2019,cf,joint,nopre,type2,p3,l1,nopc,b/c,416500,3.875,0.2221,2555.61,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1u,4020.0,cib,622,exp,55-64,not_inst,85.34836066,north,direct,0,54.0
42755,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,316500,4.56,0.6288,4273.11,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1u,5400.0,cib,556,cib,35-44,to_inst,67.62820513,north,direct,0,36.0
90376,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,236500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,3480.0,equi,760,exp,55-64,not_inst,75.11160714,north,direct,1,39.0
163972,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,176500,3.99,0.5194,4958.0,180.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1u,5100.0,cib,511,exp,55-64,to_inst,65.85820896,north,direct,0,43.0
152201,2019,cf,sex not available,pre,type1,p4,l1,nopc,nob/c,116500,3.99,0.3858,2555.5550000000003,180.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1u,2520.0,exp,834,cib,55-64,to_inst,69.3452381,south,direct,1,37.0
91902,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,266500,3.625,0.0741,2566.0,360.0,not_neg,int_only,not_lpsm,528000.0,sb,pr,home,1u,2940.0,crif,793,cib,>74,to_inst,50.47348485,south,direct,0,40.0
46510,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,366500,3.0,-0.1332,897.8,180.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1u,18060.0,crif,566,exp,45-54,not_inst,40.36343612,south,direct,0,43.0
80302,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,176500,3.99,0.3858,2555.5550000000003,180.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1u,4560.0,equi,531,exp,25-34,to_inst,75.11160714,north,direct,1,39.0
86622,2019,ncf,male,nopre,type2,p3,l1,nopc,b/c,146500,3.99,0.6214,1444.5,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1u,1680.0,crif,619,cib,65-74,to_inst,77.92553191,north,direct,0,43.0
49004,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,366500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,7920.0,equi,538,exp,55-64,to_inst,75.11160714,south,direct,1,39.0
100551,2019,ncf,female,pre,type1,p4,l1,nopc,nob/c,846500,3.99,0.0748,918.65,360.0,not_neg,not_int,not_lpsm,1158000.0,sb,pr,home,1u,18000.0,crif,645,cib,45-54,not_inst,73.10017271,south,direct,0,35.0
75237,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,186500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1u,4560.0,exp,681,exp,35-44,to_inst,72.28682171,south,direct,1,41.0
42461,2019,cf,male,nopre,type3,p4,l1,nopc,nob/c,236500,3.125,-0.5731,577.5,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1u,5820.0,exp,803,cib,45-54,to_inst,69.9704142,north,direct,0,39.0
89983,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,256500,3.625,0.0695,1750.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1u,6000.0,exp,806,exp,35-44,not_inst,78.20121951,north,direct,0,16.0
51911,2019,cf,sex not available,nopre,type2,p4,l1,nopc,b/c,116500,3.375,0.7507,4401.76,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1u,2280.0,crif,569,cib,55-64,to_inst,58.83838384,south,direct,0,26.0
116769,2019,cf,sex not available,nopre,type2,p3,l1,nopc,b/c,476500,3.625,1.097,16109.09,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1u,9180.0,crif,761,cib,35-44,to_inst,70.28023599,south,direct,0,36.0
64335,2019,cf,male,nopre,type3,p3,l1,nopc,nob/c,116500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1u,1440.0,exp,591,cib,65-74,to_inst,91.015625,north,direct,1,38.0
35562,2019,cf,joint,nopre,type3,p3,l1,nopc,nob/c,636500,3.625,0.1021,0.0,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1u,6900.0,cib,770,exp,65-74,not_inst,88.64902507,north,direct,0,58.0
118632,2019,cf,sex not available,nopre,type2,p1,l1,nopc,b/c,276500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,lpsm,278000.0,sb,pr,home,1u,4980.0,cib,634,exp,25-34,to_inst,99.46043165,south,direct,1,47.0
75659,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,436500,3.99,0.3858,2555.5550000000003,360.0,not_neg,int_only,not_lpsm,548000.0,sb,pr,home,1u,5760.0,crif,890,cib,45-54,not_inst,79.65328467,north,direct,1,57.0
78758,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.125,0.001,1320.0,180.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1u,10380.0,crif,752,exp,35-44,not_inst,56.00282486,south,direct,0,23.0
107933,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,546500,5.125,1.4149,1161.3,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1u,6360.0,crif,819,exp,65-74,not_inst,78.29512894,north,direct,0,43.0
96097,2019,cf,joint,pre,type3,p4,l1,nopc,nob/c,616500,3.49,-0.3269,0.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1u,5820.0,crif,548,exp,25-34,not_inst,99.75728155,central,direct,0,39.0
135700,2019,cf,male,nopre,type1,p3,l2,nopc,nob/c,206500,4.375,0.3773,4074.25,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1u,4740.0,cib,565,cib,55-64,to_inst,45.08733624,north,direct,0,21.0
167282,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,356500,3.625,-0.0838,4695.68,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1u,4440.0,crif,745,cib,25-34,not_inst,79.57589286,north,direct,0,48.0
145962,2019,cf,male,nopre,type2,p3,l1,nopc,b/c,56500,3.99,0.3858,2555.5550000000003,180.0,neg_amm,not_int,not_lpsm,138000.0,sb,pr,home,1u,2460.0,crif,542,cib,45-54,to_inst,40.94202899,south,direct,1,46.0
126510,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,566500,3.0,-0.166,1095.0,180.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1u,9900.0,crif,723,exp,>74,not_inst,56.76352705,north,direct,0,41.0
54109,2019,cf,joint,nopre,type3,p1,l2,nopc,nob/c,96500,4.5,1.0124,430.6,360.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1u,1980.0,crif,641,exp,>74,to_inst,109.6590909,north,direct,0,50.0
33728,2019,ncf,sex not available,nopre,type1,p4,l1,nopc,nob/c,586500,3.0,-0.6305,0.0,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1u,10980.0,cib,622,cib,25-34,to_inst,68.35664336,south,direct,0,34.0
106385,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,406500,4.625,0.7704,0.0,360.0,not_neg,not_int,not_lpsm,1048000.0,sb,ir,home,1u,12060.0,cib,539,exp,45-54,not_inst,38.78816794,south,direct,0,41.0
62145,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,426500,3.5,-0.1751,5020.0,360.0,neg_amm,not_int,not_lpsm,598000.0,sb,pr,home,1u,20460.0,crif,547,exp,45-54,to_inst,71.32107023,south,direct,0,21.0
63265,2019,cf,sex not available,nopre,type3,p1,l1,nopc,nob/c,626500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,628000.0,sb,pr,home,1u,7980.0,crif,807,cib,35-44,to_inst,99.7611465,south,direct,1,51.0
31340,2019,cf,joint,pre,type1,p4,l1,nopc,nob/c,656500,4.875,1.1086,0.0,360.0,not_neg,not_int,not_lpsm,948000.0,sb,pr,home,1u,14220.0,crif,570,exp,55-64,not_inst,69.25105485,north,direct,0,41.0
98915,2019,cf,female,nopre,type2,p1,l1,nopc,b/c,226500,4.625,1.8224,2500.7,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1u,5040.0,crif,530,cib,35-44,to_inst,99.34210526,central,direct,0,41.0
33701,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,258000.0,sb,ir,home,1u,4860.0,crif,787,cib,45-54,to_inst,80.03875969,central,direct,1,44.0
86517,2019,cf,male,nopre,type1,p4,l2,nopc,nob/c,466500,3.99,0.3858,2555.5550000000003,300.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1u,5640.0,equi,505,exp,35-44,not_inst,75.11160714,south,direct,1,39.0
55588,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,726500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,908000.0,sb,pr,home,1u,5880.0,exp,872,exp,35-44,to_inst,80.01101322,central,direct,1,33.0
59756,2019,cf,male,pre,type1,p4,l1,nopc,nob/c,336500,4.75,0.3276,640.54,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1u,3960.0,crif,590,cib,45-54,not_inst,93.99441341,north,direct,0,42.0
154726,2019,cf,joint,nopre,type2,p4,l1,nopc,b/c,376500,3.25,0.5362,0.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1u,5820.0,crif,796,exp,25-34,not_inst,97.03608247,north,direct,0,39.0
83931,2019,cf,sex not available,nopre,type3,p1,l1,nopc,nob/c,286500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1u,3480.0,exp,833,cib,55-64,not_inst,99.47916667,south,direct,1,49.0
166436,2019,cf,sex not available,nopre,type1,p2,l1,nopc,nob/c,196500,3.25,0.411,5570.0,240.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1u,3240.0,cib,880,exp,55-64,to_inst,79.23387097,south,direct,0,28.0
98560,2019,cf,joint,nopre,type3,p4,l1,nopc,nob/c,346500,3.99,0.4121,350.33,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1u,5820.0,exp,875,exp,45-54,to_inst,102.5147929,north,direct,0,39.0
84983,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,86500,4.375,0.846,2415.0,180.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1u,1560.0,cib,808,cib,>74,to_inst,58.44594595,south,direct,0,49.0
132927,2019,cf,male,pre,type1,p4,l1,nopc,nob/c,436500,3.75,0.0031,6143.75,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1u,9300.0,cib,856,cib,55-64,to_inst,59.95879121,north,direct,0,24.0
87653,2019,cf,sex not available,nopre,type3,p3,l1,nopc,nob/c,116500,4.25,0.5887,1810.52,180.0,neg_amm,not_int,not_lpsm,208000.0,sb,pr,home,1u,2160.0,crif,502,exp,>74,to_inst,56.00961538,south,direct,0,47.0
116490,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,286500,3.625,0.148,4743.0,360.0,not_neg,int_only,not_lpsm,368000.0,sb,pr,home,1u,8580.0,exp,811,exp,45-54,not_inst,77.85326087,north,direct,0,38.0
152814,2019,ncf,sex not available,nopre,type1,p3,l1,nopc,nob/c,976500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,1408000.0,sb,pr,home,1u,9540.0,cib,725,exp,45-54,to_inst,69.35369318,south,direct,1,51.0
126839,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,486500,3.875,0.225,6645.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1u,10800.0,cib,839,cib,35-44,not_inst,80.01644737,north,direct,0,15.0
121524,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,286500,3.99,0.7093,7662.5,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1u,3000.0,exp,598,exp,55-64,to_inst,56.3976378,south,direct,0,49.0
91989,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,196500,5.25,1.1155,3956.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1u,3900.0,crif,657,cib,65-74,to_inst,76.1627907,south,direct,0,42.0
46307,2019,ncf,joint,nopre,type3,p3,l1,nopc,nob/c,956500,3.25,-0.4376,831.89,360.0,not_neg,not_int,not_lpsm,1108000.0,sb,pr,home,1u,19200.0,cib,536,exp,35-44,not_inst,86.3267148,north,direct,0,15.0
109047,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,376500,3.0,-0.3702,795.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,sr,home,1u,12360.0,crif,535,cib,65-74,to_inst,49.6701847,north,direct,0,44.0
86688,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,536500,3.99,0.3858,2555.5550000000003,180.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,11040.0,equi,637,exp,35-44,to_inst,75.11160714,north,direct,1,39.0
33258,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,606500,3.175,-0.3926,0.0,360.0,not_neg,not_int,not_lpsm,1208000.0,sb,pr,home,1u,20460.0,cib,622,exp,45-54,to_inst,50.20695364,north,direct,0,22.0
126991,2019,cf,joint,nopre,type3,p3,l1,nopc,nob/c,186500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1u,6480.0,equi,595,exp,>74,to_inst,75.11160714,north,direct,1,39.0
125813,2019,cf,sex not available,nopre,type3,p3,l1,nopc,nob/c,476500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,448000.0,sb,pr,home,1u,5400.0,crif,864,cib,35-44,to_inst,106.3616071,south,direct,1,44.0
133759,2019,cf,female,pre,type1,p3,l1,nopc,nob/c,86500,5.375,1.322,2594.63,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1u,4740.0,exp,695,cib,35-44,to_inst,67.578125,north,direct,0,24.0
65242,2019,ncf,sex not available,pre,type1,p3,l1,nopc,nob/c,296500,4.18,0.2153,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1u,7140.0,crif,734,cib,45-54,to_inst,59.53815261,south,direct,0,31.0
101340,2019,cf,male,nopre,type3,p3,l1,nopc,nob/c,176500,3.99,0.006,2212.5,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1u,5040.0,crif,565,exp,25-34,to_inst,99.15730337,north,direct,0,51.0
110187,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,246500,4.75,1.2922,3988.84,240.0,not_neg,not_int,not_lpsm,328000.0,sb,sr,home,1u,13260.0,exp,518,exp,45-54,to_inst,75.15243902,north,direct,0,51.0
165927,2019,cf,male,nopre,type3,p1,l1,nopc,nob/c,416500,3.49,-0.2956,0.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,2940.0,cib,643,cib,65-74,not_inst,99.64114833,north-east,direct,0,54.0
144142,2019,ncf,joint,pre,type3,p3,l1,nopc,nob/c,406500,3.75,-0.217,7750.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1u,9120.0,cib,672,exp,65-74,to_inst,90.73660714,north,direct,0,58.0
104361,2019,cf,sex not available,pre,type1,p4,l1,nopc,nob/c,226500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,3180.0,equi,563,exp,55-64,to_inst,75.11160714,south,direct,1,39.0
131702,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,536500,4.125,0.437,0.0,360.0,not_neg,not_int,not_lpsm,888000.0,sb,pr,home,1u,7800.0,crif,553,cib,55-64,not_inst,60.41666667,north-east,direct,0,43.0
155687,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,586500,3.99,0.1448,0.0,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1u,8400.0,crif,645,cib,>74,not_inst,79.47154472,north,direct,0,39.0
96463,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,226500,3.99,0.5111,2264.92,324.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1u,3120.0,exp,728,cib,25-34,to_inst,91.33064516,north,direct,0,42.0
147861,2019,cf,male,nopre,type3,p1,l1,nopc,nob/c,196500,4.99,0.7905,0.0,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1u,4380.0,cib,882,cib,35-44,to_inst,104.5212766,north,direct,0,45.0
73801,2019,cf,sex not available,nopre,type3,p3,l1,nopc,nob/c,246500,3.75,0.3435,6725.53,300.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1u,7200.0,crif,705,cib,35-44,to_inst,91.97761194,south,direct,0,33.0
123117,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,476500,4.0,-0.2504,1663.5,360.0,not_neg,not_int,not_lpsm,728000.0,sb,sr,home,1u,20940.0,cib,649,exp,35-44,not_inst,65.4532967,central,direct,0,31.0
171665,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,336500,3.625,0.4214,11390.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1u,6060.0,cib,714,exp,65-74,to_inst,71.9017094,south,direct,0,44.0
86164,2019,cf,joint,pre,type1,p4,l1,nopc,nob/c,626500,3.875,0.1598,6220.0,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1u,9840.0,exp,513,exp,35-44,not_inst,74.76133652,north,direct,0,40.0
61585,2019,cf,male,nopre,type2,p1,l1,nopc,b/c,386500,4.125,1.0105,1780.77,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1u,5460.0,cib,801,cib,25-34,not_inst,73.20075758,south,direct,0,43.0
37221,2019,ncf,male,nopre,type1,p4,l1,nopc,nob/c,516500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,lpsm,708000.0,sb,pr,home,1u,10680.0,crif,760,cib,35-44,to_inst,72.9519774,south,direct,1,37.0
